season,price_AUS,price_CHF,price_CZE,price_GER,price_ESP,price_FRA,price_UK,price_ITA,price_POL,price_SVK
summer,-0.2252336715075552,2.845998288334876,0.6608430068481781,0.40126141432786017,-6.506594143407514,-3.1720908634428926,1.2341584374176635,-2.6277544985611963,0.4898925519584152,0.42702737211099917
autumn,-0.3232394719849776,2.8265351928821154,0.7826666046516066,0.4239149522126606,-6.471947062024236,-3.0694819467629606,1.0670874327022746,-2.4773765601617543,0.5748545655335073,0.46338134726365077
winter,-0.3040781368980311,2.6559500540033474,0.649835232758163,0.5703825578849282,-6.51373370149571,-3.029250257970122,1.2527705556650228,-2.4450498545431767,0.6179722103714738,0.6441230980961472
spring,-0.3953880123750335,2.7194462206255188,0.727607406589991,0.5944493457492219,-6.517900646231344,-3.051268445336897,1.289412139259509,-2.47476044962863,0.6625694103888549,0.7038507170262498
summer,-0.31063711130514443,2.674522868115177,0.5953193890667906,0.7927631398641718,-6.545811541189327,-2.9838347678854067,1.3007575551099624,-2.393555243243928,0.8441268267948725,0.6984869824020729
autumn,-0.5215101197179661,2.7416410531158557,0.692156103096198,0.6910720041859237,-6.508251085629569,-3.017109598180229,1.2226464236331558,-2.1895234720779846,0.8330444485235657,0.6753322208432198
winter,-0.1515358452455038,2.5866043575286732,0.7028016281938634,0.8384092871769129,-6.59018664709411,-2.9674156902461752,1.2032044354290097,-2.279505129584255,0.823612773509482,0.9378585787988072
spring,-0.2534745214069438,2.257566399729349,0.578142034928816,0.7254227763774818,-6.401620542094987,-3.003889033900961,1.33655210380576,-2.251914342091102,0.8845727809902503,1.0378355426754364
summer,-0.5249324407098109,2.4509824071042767,0.8087204254841552,0.6784464693414556,-6.580741642371911,-3.014627045159079,1.3548654386635322,-1.9789085029435525,0.942598469862321,0.8247682353125283
autumn,-0.41168847333609415,2.4704995495827915,0.743608505533946,0.7693950229685415,-6.539440723479588,-2.842827909285724,1.538786064823985,-2.1952332550682603,1.0413652751158051,0.8665515974043972
winter,-0.38863618430113583,1.9750602145538112,0.564693499966578,0.800283422238953,-6.5410280976944914,-2.5671759380897736,1.4645060045789369,-2.0836871452604924,1.0446922627368498,0.774327851843105
spring,-0.4928002321995807,2.0410815361722174,0.6737911164783738,0.8717189297426824,-6.550444080473917,-2.684930776517836,1.4176054832639151,-1.9556130788994937,1.237383247824076,0.9472654320348196
summer,-0.5258776807367592,1.8281711718611702,0.6798753057594926,0.8834744047762104,-6.603812968998138,-2.4715964212523165,1.4702172530752984,-1.9485708421445391,1.367510901803275,0.9491871549532868
autumn,-0.3601440964732583,2.047500691678777,0.6541062818145601,0.9183080478266435,-6.657653500734127,-2.604317428534438,1.5711599856480571,-1.9760648660922435,1.3211657034074145,1.0455242758165757
winter,-0.4494484442169499,1.0448799543842953,0.6710058026512572,1.0798138692326402,-6.700805133362091,-2.506121632646565,1.4739144809510565,-1.7151890715861322,1.357700197162706,1.132663366238408
spring,-0.4755037053884831,0.7671938495520219,0.60856298133441,1.066355072082557,-6.651935511312608,-2.495945915072697,1.5080278989836102,-1.7747991979472333,1.590645210902638,1.2409095341602607
summer,-0.4621961363818494,1.1928661103919254,0.6673761876819114,1.1711697238634553,-6.649905342137966,-2.455056097526541,1.5230983016035593,-1.7143858192568548,1.608862828306551,1.2205034036633045
autumn,-0.4409810740375831,1.1931038639799578,0.8450056305541296,1.0741626423636264,-6.748992042169408,-2.253653133958487,1.5925129348399711,-1.7359941985863427,1.6011546883988803,1.2124383326478807
winter,-0.4048101260647577,0.5752112428767109,0.6921216807296432,1.1494823009988016,-6.660431842335153,-2.3434284632751288,1.5227572561233629,-1.581120174785419,1.6986273474289717,1.3865610338213883
spring,-0.5395288632574232,0.8940019984105454,0.5457011239776195,1.0237736305587406,-6.52432771460111,-2.2467586592907054,1.5168389186212896,-1.6313827320913796,1.7983072090801946,1.0792879078416049
summer,-0.49220626283993324,0.5865357335834209,0.8150783581785322,1.110235851982545,-6.69362708347125,-2.0063655371713542,1.4377982015559447,-1.654406061850174,1.8259541061856168,1.381618806993621
autumn,-0.5329754220078158,-0.2439203868161303,0.7454136343648192,1.3529535281658092,-6.686625310427729,-2.06239785047941,1.5226483040266077,-1.5703464485534853,1.8374180427170648,1.5652489020198277
winter,-0.6602916171696724,1.7035600327944664,0.8291613783841714,1.1944881671232928,-6.891480249156133,-1.9261028087400232,1.5110041988910472,-1.3886272236601471,1.224900303223103,1.5609243670788029
spring,-0.404660600960431,-0.0920484273424839,0.2214396611708615,0.617852333759219,-5.819786853885774,-1.8399675180771784,1.507333782408362,-1.4115436506112564,1.9533192481135735,1.535397277043254
summer,-0.3625928372627333,3.7326291434805574,0.1565873686095099,1.0537166324746616,-6.875821681016054,-1.8205088328429917,1.5586487306107162,-2.503627029512587,2.2095922037979294,1.6743625969638152
autumn,-0.7525465377543517,8.501580036054737,0.02488917069570551,-2.0280538077497354,-3.451658336993814,-3.967496986808828,0.3816127767664332,-3.900262618948742,-2.748916034761629,-3.2791282620611617
winter,-0.930660080607888,8.230047230359189,-1.8281561890508344,-0.7321696674778987,-3.614967601534332,-4.048491329521788,-2.007094852878202,-3.937047149654483,-2.7337117137095217,-0.7868812849855017
spring,-1.1046753848372102,7.4426497857306995,-0.8433215169908564,-2.15699403856658,-3.508660364243189,-3.944452280464352,-1.8028635024599324,-3.663156053309818,-2.5423717383851145,-1.4276843896443483
summer,-1.8022122113711057,7.538157749276689,-1.020781713351143,-1.938011413632804,-3.530210734892637,-3.6330042271972216,-0.8753330107731246,-3.741156648614415,-2.7250558852390747,-3.0793090576180098
autumn,-1.601656679129034,8.020048725198134,-1.9328445172911677,-1.8681855457533447,-3.6151312100199644,-3.8055753689675953,-1.3593894653366008,-3.743028484485788,-2.576028634870045,-3.1335346313197108
winter,-1.878398746774927,7.023140901198267,-1.7018445960792143,-1.7262685653579044,-3.700452945832041,-3.87761375523257,-1.8335460425060768,-3.7470762693602686,-2.6171476743856803,-2.9246973655331234
spring,-1.7330470099468367,7.573081398092235,-1.439046378453267,-1.9180331625141107,-3.902599443335548,-3.966891036542426,-1.548755174171686,-3.5217422232757016,-2.643652128361832,-2.976240523485605
summer,-1.60692665248708,7.6409599909579695,-1.5514843080003409,-1.9359821613588952,-3.682690779120268,-4.033464056324798,-1.8297464513336157,-3.690758428237088,-2.5576697844286334,-2.676263926726458
autumn,-1.5743790593397424,8.31683317664166,-1.584001619006879,-1.8506747020579957,-4.048910487678348,-4.021125961628286,-1.5690300423783383,-3.657770932512842,-2.4820659457484915,-2.807961335510788
winter,-1.4875906599619502,7.097658050507963,-1.50613344201645,-1.8827572504151355,-4.000028538847153,-3.786842156143257,-1.6253458632128746,-3.3769202320073046,-2.4317172605190254,-2.6312105626660798
spring,-1.1386546077386264,7.917799935790848,-1.3612891972916723,-1.806514860089909,-4.120345034573716,-3.9842986891875674,-1.547553778547667,-3.328026101240212,-2.3020684379666747,-2.659140947874233
summer,-1.2639832259501707,6.947152407996128,-1.3991345532673265,-1.772821526948584,-4.20271022779972,-3.9247051489233686,-1.5623708071360516,-3.44750905324381,-2.2666951058960088,-2.505821003333751
autumn,-0.9584629375976708,7.288862657801849,-1.3272041421092988,-1.6165937618748072,-4.462807349316996,-3.8495038601469287,-1.5359482850022563,-3.4128351511413713,-2.1527217468458546,-2.3573483355227163
winter,-1.1530520961271913,6.9097560407995005,-1.0276849784062525,-1.6687414554598357,-4.542668415917979,-3.887565273054481,-1.266600422341558,-3.340841300371117,-2.1069323522251127,-2.4423015155221783
spring,-0.9288165683989336,6.87769181929781,-1.084981062667212,-1.6044346919251855,-4.83038664184111,-3.872996170109373,-1.423392426983878,-3.3264543401192177,-2.170989497039625,-2.05798672821411
summer,-0.7706823653682023,6.543976335074992,-1.0914231427097572,-1.4559114805485276,-5.017653747092479,-3.925017522777877,-1.3567424457265547,-3.2539494367026878,-1.9661300917203344,-2.1647423946847284
autumn,-0.7180201966962179,6.415822245593027,-0.9638807988967106,-1.4317524611774928,-5.064590260739779,-3.869593364092997,-1.2044888418918571,-3.2258078278913174,-1.7820959400311769,-2.0210599969602128
winter,-0.6890365941716996,6.120473112028321,-0.9033269083612795,-1.241300699343247,-5.318263062178297,-3.8509429481687696,-1.2226290565784377,-3.27621151024401,-1.577008181043402,-1.9229726411233108
spring,-0.7008082986706009,5.584687784148474,-0.6181109770986972,-1.3009052487581645,-5.374393546539645,-3.844839227354484,-1.1476538910037275,-3.235581776867465,-1.6912760978560641,-1.7020241443923068
summer,-0.5410734467918447,4.861307824176008,-0.6338804903890474,-1.1343798903326832,-5.361685145146659,-3.727292763028062,-0.9368963115230496,-3.207777070556431,-1.611323864658804,-1.500044219262139
autumn,-0.5777758889992539,4.805685154242815,-0.6416011426613344,-1.0597894146401936,-5.533010171947171,-3.823192595949826,-1.0912291610120608,-3.125499476343526,-1.4560790966739376,-1.3738671121510262
winter,-0.4378928374634227,4.433100690265645,-0.48428510276010467,-0.980784434990735,-5.544233076815683,-3.782303529264556,-1.0092747266602364,-3.205568069904032,-1.1953537806279095,-1.2882768310023534
spring,-0.4639616854212297,4.443551342773813,-0.3491882800619478,-0.9207674357127243,-5.862200082382586,-3.738934404861164,-1.0264321384150563,-3.131821395941978,-1.25983732228929,-1.042242430164714
summer,-0.3798239602017377,4.337951740605322,-0.0888065385609375,-0.9675887954454032,-5.81584645269974,-3.742200749421722,-0.75250833507752,-3.072258573235044,-1.1024076100566615,-1.2052565192033085
autumn,-0.3562287663791737,3.8167875862880183,-0.0199845594893318,-0.6914336491453886,-5.8333551432812,-3.708619236225025,-0.4316704946627452,-3.0519029272428995,-1.0634624614082104,-1.1147043856412526
winter,-0.1463956804005182,3.905414504609997,0.0423508505258183,-0.7501691119354634,-6.132749329215932,-3.81444275084962,-0.3448457550027466,-3.1178437546722515,-0.6989583447434434,-1.0628718403392978
spring,-0.1212974589919134,3.667277845885635,0.034563325095523,-0.4418555585263991,-6.01457798479825,-3.600619965773801,-0.4272097582667452,-3.1043603381188407,-0.8534520278791439,-0.6638790356848611
summer,-0.3664538531761403,3.2232434776858327,0.1402223469640056,-0.5548054577246233,-6.112091746626092,-3.521750698592726,-0.1864393228787832,-3.1276678070373043,-0.5980389078261656,-0.8182710543475468
autumn,-0.2830584482370555,3.4159888487657075,0.2049323917185484,-0.1831355089385508,-6.171403225360088,-3.6816612508308935,0.0063815555134323,-3.0628363499515174,-0.3980075209510915,-0.7408739613763944
winter,-0.3200024921213329,3.070395925356926,0.2180695053596617,-0.2946501223565346,-6.331225154583949,-3.4245734766509788,0.2414156828138776,-3.124667570583564,-0.3953826214030616,-0.6661078765234227
spring,-0.5197569166158356,3.0292139518325087,0.6682786124944131,-0.18169619681460586,-6.384392375227121,-3.507848472975619,0.16895174658263334,-2.930567233066524,-0.089029098208809,-0.0446434908690135
summer,-0.2775541111780855,3.1333889619312427,0.3695420952122979,0.004502605890653,-6.391430843788065,-3.5602887423592184,0.3493217918076289,-2.982844818939237,-0.1227050420074941,-0.3886451990892519
autumn,-0.35009299203807737,3.0203633314945693,0.45137106210504985,0.0115670040758176,-6.356894590029433,-3.2581967036460995,0.5602355488103096,-2.6467541283511915,-0.007487408205283,-0.1782424571354695
winter,-0.3668516279883328,3.164378460225338,0.4215533409333494,0.1865036598773961,-6.513095657120438,-3.3690077107553904,0.6389567282787135,-2.8640526706190537,0.2482399135045047,-0.0022201401496622247
spring,-0.37856391195508277,3.01013873815782,0.5641963738038094,0.2036104102530627,-6.538120206154287,-3.288017669165688,0.8543664202821867,-2.7228510067590617,0.23007928520001064,0.3266703876701185
summer,-0.3484251111929314,2.949105287959635,0.7130251152132692,0.23204605341916662,-6.481840632325956,-3.3362952175986957,0.861878139837146,-2.5627453716424795,0.4961177069162271,0.4441453973751471
autumn,-0.34291378345902196,2.8622371030889333,0.5665099038902491,0.26996996134058554,-6.602744888319762,-3.175121199734741,0.9703086464755736,-2.5412736597273278,0.4394671637156132,0.4912822575242567
winter,-0.33288402948782914,3.1419138910947084,0.6199866895946989,0.5029509371774361,-6.564591225223759,-3.3671392799310347,0.9986969412404711,-2.5317191649676176,0.6459517606853155,0.6432249943791992
spring,-0.3690629128050787,2.9047196911859214,0.5472887053034197,0.4831417032406342,-6.473588887082205,-3.222566589030368,1.2298980103142996,-2.525142701761117,0.5884600995768547,0.6853762741724652
summer,-0.2444861447746289,2.6773725476263084,0.7016248259825977,0.501951985024946,-6.471138540513178,-3.209476373003304,1.4367737022549067,-2.409418115799567,0.7153528616521384,0.7009256779864635
autumn,-0.2798847142397276,2.780101272333833,0.8257085620361985,0.5838168018951733,-6.559825769608097,-2.9462595787216803,1.2569685286609678,-2.3172602906501907,0.808695373589286,0.7135424013710678
winter,-0.3596252040065117,2.9121689980402112,0.6934307547181775,0.679341492110714,-6.699258373258456,-3.056578876250559,1.341343556638515,-2.188242888370042,1.1306845813671076,0.6383545489166906
spring,-0.5069257429008839,2.5656274508109362,0.7538658339336837,0.8442617628611391,-6.666826091921101,-2.9511836017119273,1.349334748336232,-2.13133127176752,0.9914358576517126,0.6428647923340524
summer,-0.3514516579767782,2.509112077415105,0.762434853013467,0.8050997715107577,-6.607389006269752,-2.979741030897312,1.5567991233443228,-2.07181416085522,1.1495152904762602,0.802279634374237
autumn,-0.4326812258606557,1.7140389832764826,0.7974140151756813,0.8015201177298905,-6.744339547418024,-2.6142904059196543,1.5609338423184052,-2.1221882987322953,1.2180651972744987,0.8510348857611802
winter,-0.4068019903339667,2.405363212402859,0.992707302548242,0.8873980873117041,-6.64608223824933,-2.629372358160612,1.4523859459278805,-2.051815688878618,1.3750741340011272,0.8803623378564943
spring,-0.43421181666444314,1.7088890330330766,0.8367390804215431,1.1487741065293808,-6.502945714899657,-2.333057529035669,1.6244824818761048,-1.902292882018504,1.2763555377057574,1.237628047780653
summer,-0.478196278465373,1.3815368808315114,0.7170117195584581,0.9877968277743129,-6.655734695728989,-2.37224814940728,1.3959837822244732,-1.87732816993309,1.3881920303653976,1.0422124376950668
autumn,-0.4292140044490015,0.9979276272970335,0.7696101261928067,1.0453912731283417,-6.649200422204911,-2.348486895191351,1.5296963254950515,-1.895024631528128,1.6476872091251875,1.3353379408156172
winter,-0.4894128214521369,0.3886169991976089,0.5984055483887533,1.2385976104358016,-6.692270262172495,-2.215907654564187,1.5732362193350342,-1.5575549271260165,1.5591204743137281,1.256706697229755
spring,-0.5448924914770681,0.6724264146778296,0.7611256584415556,1.103719819803641,-6.74069374816262,-1.874783375686212,1.5093338564066008,-1.5406066003928465,1.6624548136095545,1.4671011303240555
summer,-0.5253898254518046,0.3604305604744465,0.6753830910641624,1.095876801182303,-6.56233674880326,-2.0196847842989287,1.5915181503768614,-1.3885274429648158,1.7747470778585686,1.3020691161612354
autumn,-0.6431603473229688,-0.0717463156624631,0.9035375181916772,1.1135456189515076,-6.655653624886414,-1.963014122117008,1.4918841331753177,-1.5007800019651878,1.7893325175305033,1.5322358699751637
winter,-0.5228092347456207,-0.3706657366297903,0.8271925252734885,1.0980392811503683,-6.6384950784872485,-1.9612935786357908,1.4726249749692866,-1.4130010817232477,2.089288797174066,1.7322877090598614
spring,-0.5674630095442792,-0.4750819463906048,0.7956552408461224,1.101715994801353,-6.6264894634034315,-1.777506512207952,1.4637660062868418,-1.3692516690657186,2.1611606118606046,1.5688598043189217
summer,-0.5982665547467929,-0.3865405432780964,0.964610996690468,1.1114785521587447,-6.625841557713234,-1.83631254481162,1.2837542411515157,-1.2099653280560738,2.091882647383835,1.710890055601256
autumn,-0.2910795932242945,-1.3756392781820703,0.6499202756420882,1.1621114470110128,-6.541521008411457,-1.7116493495350493,1.394882218052835,-1.2618697175471363,2.1348533023303804,1.7046516892142705
winter,-0.2177532762749569,-0.6519818761201405,0.8480111573018204,1.2906176703232453,-6.620236571669595,-1.6080292790585349,1.2580623501820818,-1.1626295592921403,2.265536915718918,1.668574944791959
spring,-0.2623393233307964,-0.722310910992728,0.8847453999577042,1.2299378332437898,-6.736158408331237,-1.46006372679842,1.2541484830426115,-1.0396946837933843,2.507324173797321,2.015061751538461
summer,-0.20985877483603735,-1.0906790876141792,1.005082869348859,1.3114749944972302,-6.7006494714523726,-1.2717056126395034,1.2163604410732056,-0.9155906651804488,2.376043699960748,1.8539696690167011
autumn,-0.14512414485091144,-1.2315067964813955,0.9180962519680274,1.3166097305232507,-6.609158444758329,-1.23767362878141,1.4125150144970824,-0.6537237083041849,2.498205177525469,1.93802276960426
winter,-0.0762228568311973,-1.373279522992872,1.011841007906544,1.2938341480410196,-6.678778979180449,-0.8636973802349932,1.2686856290611257,-0.704832139107988,2.47838565872162,2.086616803350001
spring,0.1865089553918139,-2.31692282949786,1.007717598165169,1.2406111170384002,-6.5458888920832825,-0.8649958704168884,1.2023418565106467,-0.6962439277995864,2.484426931952173,1.9957430585002294
summer,0.07066943514040817,-1.7740371638642292,0.9443867896279536,1.373753542620203,-6.377606229504864,-0.817554123087971,1.2531809629187902,-0.3817541451050756,2.562175949755705,1.982984175226072
autumn,0.0221741705167007,-2.2262756372509283,1.1677851684667349,1.3461933683934812,-6.353051399939903,-0.7808877607050068,1.2695997642554393,-0.4479284479441634,2.5285310775715804,2.097803182265882
winter,0.3447645362089532,-1.7668063652720405,1.2100290489695429,1.4603389286353907,-6.365819311415827,-0.8132770433273975,1.1647809204117356,-0.4045561507018343,2.5345962575808025,2.1112079241685593
spring,0.3724441603835355,-2.4127899079403274,1.1425353855072715,1.4550615770695006,-6.168333269371471,-0.4190997545183765,1.2544019159589457,-0.2956036469286674,2.5669776595043183,2.1466273974473182
summer,0.4723066922564524,-2.4322835586681686,1.169498942975692,1.2831445348266035,-6.1522961832221155,-0.6170130087746785,1.331292050429748,-0.2792609404018249,2.6194616699029347,2.323876251748986
autumn,0.5956443651084334,-2.4253154076671697,1.382758322306957,1.5091660417071229,-5.743604909794119,-0.5479484164507735,1.1395752397098504,0.082682696147632,2.6085542836559568,2.1448046006414256
winter,0.5067784324061219,-2.352589929394145,1.2808845337280763,1.5107940357691407,-5.994049121135235,-0.5377636374189032,1.116056249098454,0.0578353873041807,2.672674070262715,2.300413698078537
spring,0.5668460716158287,-3.494167124651085,1.2926937811878318,1.5617760006566894,-5.905361979306506,-0.3334957335904156,1.175312565178074,-0.036261795974061914,2.758168386043304,2.406613165582394
summer,0.6886647688635278,-2.2922953304934923,1.3032425590202124,1.4410244989584513,-5.818116777222243,-0.334101976820637,1.1736395817368848,0.09404564337858308,2.5794708647260443,2.2818790723226963
autumn,0.6675823016813952,-2.1104167175412547,1.4772429435887815,1.4510446260710197,-5.804811417614364,-0.4013147968253054,1.0369103541345617,0.1562634073419844,2.6413617978775967,2.304368125837024
winter,0.7891611289692914,-2.0269815279712504,1.3620513314810456,1.3656005975249244,-5.756253354452296,-0.161425564761606,1.0910128602044733,0.25303752400837,2.6866711404578942,2.1968239443389077
spring,0.7228312065711688,-2.1619910293192537,1.4561928398803254,1.4156657832662285,-5.709975782677319,-0.32038600658234717,0.9310605383508982,0.4862409891872026,2.5756655636522594,2.296253720031601
summer,0.8583990431251683,-1.1817422810181153,1.4375715003251186,1.35328542461458,-5.54669286044294,-0.3182010520810024,1.1119056121938191,0.4372423122734949,2.6470012173405544,2.2112634769535986
autumn,0.7572982614666457,-1.8255542947503407,1.4957044435559175,1.4472875174519082,-5.514765542767464,-0.4370128255027786,1.09220512073862,0.6619620480529743,2.7849249436829053,2.4480623466842086
winter,0.7663339251718018,-1.8663431942403248,1.5350356531489848,1.4508751513614337,-5.346861076302302,-0.2549651419933404,1.1150903395341172,0.8034044903281429,2.667558548868709,2.2871791337319296
spring,0.7394819632810491,-1.7187520398024432,1.4916636748313628,1.417562020432446,-5.312945393947345,-0.22758952695536494,1.0651062806254834,0.605742083617207,2.6887023803475887,2.283492180651332
summer,0.7898133895186744,-1.605851018411843,1.710173161635804,1.6595386060869757,-5.248363058343221,-0.19078880319050548,1.1016832490331638,0.5807418825332185,2.733841400197885,2.308597665238218
autumn,0.7760962587973756,-1.6710304210747815,1.4445273424876683,1.4971861101529724,-5.156831406441271,0.0006185882774295,1.0904356055474511,0.6945352276027421,2.556103196401873,2.328064502895142
winter,0.8198944423795408,-1.9573671354768567,1.510855281368756,1.4839677368615207,-5.0653272439474994,-0.0355907238501507,1.0133634989803142,0.7511003350052857,2.736430504753113,2.3129911881700207
spring,0.8275537545487072,-2.991758964595388,1.3400847521212502,1.3893732759041455,-5.186898500971578,-0.0627809402283309,1.0606938313708592,0.8035147612654329,2.677764934622867,2.2849804965787333
summer,0.8916337343508134,-2.1281267294980784,1.543647103987463,1.4437418404100284,-4.939810774697973,-0.0130938714058335,1.0328805226678826,0.6552809924169343,2.7614754421375323,2.311893919413071
autumn,1.0200873629596368,-1.89046717473636,1.483301650178286,1.4619794451576194,-5.036582713324237,-0.07238318524637517,1.018692706826432,0.9427764386981196,2.631367800978986,2.279332052412181
winter,1.0380376423281972,-2.3240011333999844,1.4725234060247658,1.5324546931368954,-5.193603669445631,-0.167127245677599,0.9951554646511472,0.9432258034286902,2.636433817543089,2.197405390105507
spring,0.9699532899235616,-2.6522856626932394,1.456968756796493,1.4413235846774968,-4.975301682169521,-0.1563249185937665,1.031616928529253,0.6217586233829637,2.696255171160436,2.471886140491696
summer,0.749516780639031,-2.279844891510183,1.5773937709262935,1.3790686687787947,-5.109777970976699,-0.11306611519709886,0.8831658538628309,0.8452041322254683,2.83520600764182,2.3359532943812624
autumn,1.0536172265058392,-2.1048020794028877,1.3798578775665469,1.4034659887043062,-5.211794686501777,-0.091489755438769,0.9256749103204585,0.8310444970005606,2.7327772607051495,2.405563589913404
winter,0.9587525231364152,-2.658245178378569,1.4019727367708466,1.3937634177415994,-5.1747149527427485,-0.14249286289458168,0.9741945496346672,0.691637429577795,2.635283024038324,2.4202283733450782
spring,0.9423123776437186,-2.025943470354868,1.4777048226854685,1.2025035517707248,-5.383096754620116,-0.1779777148202499,1.004056484404723,0.6539299950254016,2.779965937331712,2.2653635949878987
summer,0.8261486773698724,-0.902827044747009,1.6166136186628612,1.3385114477690863,-5.288618958910281,-0.1489714276400068,1.019097344568301,0.6414301469351747,2.91492906624168,2.3420221387507874
autumn,0.7212043700614881,-1.657862565503205,1.4637094222794194,1.4037640193813763,-5.388702222401328,-0.250958332019857,1.1367301644724703,0.7358339219689459,2.6996254544001728,2.225094183490796
winter,0.8621044870528736,-1.9237246120488996,1.4474175757958183,1.3322131115774811,-5.563710429710064,-0.3809299814113275,1.0579156394450804,0.2106012140869034,2.4351719836840013,2.329583517857131
spring,0.8003315900430431,-2.9236793255642906,1.3047867564852589,1.2485030402377164,-5.541084085401164,-0.2750316788088628,1.2217847520152447,0.4920071229514551,2.6463199654285967,2.399929796386284
summer,0.7133426573859061,-2.560647205147756,1.3343594008775734,1.3594856807675115,-5.71027755192298,-0.5398149031252011,1.255511873464246,0.1823230719303277,2.624045636778077,2.409567679546962
autumn,0.6687434772015112,-2.4614049389596024,1.2690268301820875,1.406233192564384,-5.912098594842221,-0.476574205221256,1.090680163923035,0.3132136213629253,2.5440614073022645,2.2448788584921098
winter,0.6498880380872636,-3.241110986533862,1.0805232271815692,1.3778658118539042,-5.9333083486076665,-0.4009558566415136,1.1339839571727548,0.22868956124172116,2.504165943611749,2.3538524122424787
spring,0.4203787817008957,-2.6898139713683933,1.320335754529114,1.4093091419886332,-6.052441373892868,-0.5166020185577607,1.0520527928491503,0.1411119163420491,2.5460888386307197,2.0581128650637246
summer,0.513954416079108,-2.481844044446548,0.9523793380599288,1.4040528604160827,-6.322629363255561,-0.6346308259687686,1.0128238032129355,-0.0546972241230057,2.392385011181534,2.20469883056589
autumn,0.3449070176589929,-2.358289348067026,1.0926827879082917,1.4865608407835096,-6.43091704122881,-0.6291903759723194,1.2471186752995909,0.06269064390251214,2.5957823428331817,2.129251019418298
winter,0.28790625518830176,-2.262227400636455,1.050936528232594,1.384862494538554,-6.3907149932249405,-0.7761016069834492,1.1781619861095696,-0.3148646553111291,2.515861563279637,2.1975716949801027
spring,0.1073948173765236,-1.6758597640332198,1.0318395417320505,1.352374603017438,-6.425541570873677,-0.9519155427780142,1.1844430089587004,-0.20374156935424464,2.519361399617688,1.9642094730699609
summer,0.08996795449302322,-1.6957643304911008,0.8586314861962834,1.2140612864591842,-6.52804753785052,-1.1532479207515909,1.2930239465445297,-0.39556935507982555,2.5140159118150818,1.8814330015138203
autumn,-0.3090855397729736,-1.3018905702911283,1.0201635620209213,1.2874803176807657,-6.616159004087659,-1.2495643838849009,1.3236877187293243,-0.5559861762166659,2.546689242163367,1.9847357739184255
winter,-0.1090026122191299,-1.1307774326482365,1.0537614782287086,1.215400993918664,-6.575340040439331,-1.2974816849408113,1.4162415314991932,-0.8529485275816495,2.431188400769952,1.955832724818451
spring,-0.2062986728596602,-1.2713478486874126,0.8384191310672738,1.212705463977625,-6.621228972357555,-1.4204284939785914,1.3815999406627673,-1.0098547980114363,2.3434058158154123,1.9074849307861208
summer,-0.3033922076491345,-0.8918101301027977,0.8288250581498824,1.1463965410703847,-6.656627513219203,-1.562303470025743,1.386213154979541,-1.1776149720808886,2.244772153753222,1.7512136806099456
autumn,-0.4784664560333437,-0.582845977421443,0.897279967505985,1.2852104261340114,-6.789060691461757,-1.7133243871297643,1.4310900384953087,-1.2752648394734456,2.060013886973987,1.7746501526999368
winter,-0.4667944694106298,0.0517711570141012,0.7452306080631383,1.1824657410006354,-6.6802239363464775,-2.015162068339316,1.5415433793052653,-1.4913579962955197,1.9891660535523992,1.6505071948858978
spring,-0.6440656577412274,-0.0028517555130096,0.8173036179229352,1.1289032510901775,-6.658872419909239,-2.1651788186133145,1.450630950840305,-1.5427947973016432,1.828925765182355,1.5373420676618308
summer,-0.6155504946407548,0.4669847382783825,0.7992107800216192,1.1284351683955116,-6.588515096871166,-2.1023949777126822,1.581657231744379,-1.553867572187538,1.7569412173834575,1.273983653366742
autumn,-0.503353873876817,0.755772522822499,0.7767633248283956,1.1602083424180745,-6.871922820167082,-2.272791627432056,1.4846106643324233,-1.6905447442734742,1.7656209274838173,1.2398780270341905
winter,-0.4058586445683922,1.4357485156617722,0.7686539838678397,0.985251315510721,-6.671613863047551,-2.613176604023888,1.3477022463624504,-1.8249313948850587,1.5769788162539626,1.163676834249981
spring,-0.5219105166969816,1.8254310535887488,0.7298621036593775,0.9153939904781369,-6.670178850831063,-2.545224518144067,1.4232692443502573,-2.011241433088673,1.1582550861642056,0.9576536185082712
summer,-0.4093875208665536,1.9252518214931975,0.7135037174600721,0.7661140872295914,-6.612958902954208,-2.7550800180613573,1.594882016784543,-2.1343551766824422,1.333890579350789,0.940276539224312
autumn,-0.4068510640660939,2.054755693933104,0.7435534687115724,0.637164876585561,-6.617190002037137,-2.9212522933287164,1.305700622995682,-2.1560116168020165,0.9629638477575416,0.8201411387394004
winter,-0.5532469084881445,2.527743595111932,0.6073817821689783,0.5192871155845403,-6.582078191966805,-3.09800017536163,1.1977009773920193,-2.3326537198829143,0.7825835810617503,0.6338521272974327
spring,-0.2748789394591604,2.708277606325512,0.5691005789627224,0.2434122639530139,-6.462396545333259,-3.0196343350756343,1.1540933254441834,-2.5362264493001625,0.9336403398993992,0.4927503753741664
summer,-0.179321044506608,3.2050647425280654,0.5667489924242449,0.2252061268294806,-6.396711961499363,-3.123920156732533,1.1002581416629686,-2.7387705025822893,0.43050860516271,0.46804952013117584
autumn,-0.1234627834260812,2.7514259363536158,0.3854007086896643,-0.1375328514947223,-6.643497218065047,-3.364543737541191,0.8122355590936529,-2.927039465839757,0.3742649314249828,0.0803299144736028
winter,-0.2059449310044925,3.077535871940421,0.4312597054500896,-0.1881442820628696,-6.360381557102215,-3.433705268016846,0.248913765698416,-2.826255383485385,0.099016570335455,-0.1590529743218596
